text_clean,label_bin
la navaja no está mal es muy robusta y en ese sentido ofrece confianzala apertura es muy buena y los materiales en líneas generales bien le doy estrellas porque el filo que trae al menos la mía es bastante flojo y lo peor la cuchilla corta cinturón venía mal acabada con una rebaba en la hoja que la hace casi inservible no solicité devolución pero si esperaba más,Positivo
muy buena presentación plástico muy bueno buenos acabados se ajusta perfectamente tiene mejor apariencia que en la foto del anuncio,Positivo
muy mal resultado nos duró escasas horas tejido muy fino varillas débiles no volvería a comprarla demasiado grande para la playa,Negativo
cuando se llena de agua y se pone la tapa al introducir en el congelador se sale la tapadera no sirve de nada,Positivo
me parece un artículo de buena calidad aunque haber que pasa con el uso se queda un poco corto con respecto a la pantalla pero como dicen en algunos comentarios mejor así para que no se despeguepor lo demás bien lo recomendaría,Positivo
traspasa el frío la obertura es pequeña y te tapa visibilidad y si llevas gafas muy incomodo,Positivo
decepcionada con el producto porque tenía que venir con escudos según el paquete y solo traía asique mi hijo dice que papá noel le ha engañado,Negativo
me llegó el pedido con dos plastidecores rotos,Negativo
se me hace un muy buen libro pero me molesto muchisimo que llegara maltratado parecia un libro usado no nuevo,Positivo
ha llegado con un fallo en el remate del borde no esta cosido correctamente el producto es lo que esperaba pero estoy intentando su devolución,Negativo
nos ha quedado genial fácil de montar,Positivo
no noto la diferencia en mi cabello al aplicarlo hay productos del mismo precio mucho más eficaces,Negativo
se despega y no reconoce bien la pantalla táctil tirados a la basura,Negativo
me encanta esta bolsa muy pratica y muy hermosa el precio es muy bueno estou pensando en comprarlo de nuevo para regalo,Positivo
lo compré con la idea de ahorrar tiempo porque el glaseado tarda mucho en secar pero esto tampoco es muy rápido me parece muy caro para lo poco que tiene,Negativo
calidad de la fijación muy baja se mueve al instalar los tornillos no se pueden cerrar al barato pero calidad muy justa,Negativo
fantástica acabados geniales buena presentación cumple todo lo que promete muy contento,Positivo
por desgracia después de estar más de un mes esperando recibir este artículo nos pusimos en contacto con el vendedor y nos dijo que se debía haber perdido en correos al par de días nos había hecho la devolución del importe pagado,Negativo
el vapeador está bien pero en la descripción pone que incluye un pack de líquidos y a mí no me han llegado,Positivo
mueble sin pretensiones es lo que es y a un precio razonable el montaje salvo algún paso es fácil,Positivo
se me ha roto un dedo casi sin usarloluego la verdad es que son muy molonas y blanditasideal para padres que somos los que vamos a recibir los golpesa los peques les encanta y eso es lo que importa,Positivo
facil de montar y ademas ilumina bastante pero se ve que es barata plastico y poco estable pero su funcion la cumple bien,Positivo
lo bueno estructura reforzada muy robusta materiales de calidad hoja de instrucciones mejorable lo malo el ensamble de las piezas no está bien diseñado ya que algunos orificios no acaban de coincidir con los pernos faltan algunas tuercas y arandelas para los pernos suerte que los tenía en mi taller de herramientas lo recomendaría sólo a expertos del bricolaje,Negativo
el juguete es lo que es una nerf de las sencillas las estrellas es porque tiene varios fallos de pintura estando zonas blancas con restos de pintura negra de las zonas de al lado logicamente un niño no se fija en eso y si el juguete funciona no lo he probado que es un regalo cambiaré mi valoración a estrellas en cuanto al envío todo ok a pesar de recibir un mail de retraso del paquete llegó en el plazo marcado,Positivo
hace su función pero es molesto para conectar los cables ya que quedan por debajo del ventilador,Positivo
precio calidad bueno,Positivo
muy cómoda y evita problemas cervicales la tela te hace sudar demasiado pero bien,Positivo
maravilloso libro aun siendo su primera obra te engancha desde el principio trama muy bien hilada y original recomendada,Positivo
son diminutos parecen sacados de algún aparato,Negativo
muy chulos me gustan y funcionan muy bien son de metal y las ruedas de goma están bonitos,Positivo
me acaba de llegar a casa la entrega bastante rapida el estuche lo veo genial para una niña de años leva a encantar cuando lo vea la unica pega que en la descripción del vendedor pone entre parentesis paquete de y solo me ha llegado uno,Negativo
lo único malo esq está en catalán jaja,Positivo
son unas escuadras como se ven en la foto no tienen mucho misterio en mi caso para poner el micro no me termino de ajustar bien pero fue más bien por mi gusto en mi caso prefiero poner escuadras y una madera queda mucho mas estable,Positivo
tal y como salen en la foto si bien es cierto que las patillas son de plástico y ceden bastante pronto no pesan nada eso si,Positivo
para comer en el campo,Positivo
buscaba una esponja konjac para probar y este ser me pareció de lo más interesante viene un par de esponjas que tienen un cordel para colgar y una ventosa para ponerla en la pared así dejar que se seque viene plastificado,Positivo
es muy raro que yo devuelva un producto pero este era de verdad muy mal ante todo pesa un monton luego montarlo no ha sido facil y cuando terminas si quieres hacer algunos ajustes es todo muy complicado en fin los pedales nunca encajan perfectamente con la base y se mueven porque no se pueden fijar hay otros soportes mas baratos ligeros fáciles de montar y ajustar y sobretodo menos caro,Negativo
calidad media pintura escasísima pero no sé puede pedir por este precio una maravilla lo unico más fuerte son las lamas donde descansa el colchón,Positivo
no funciona el mando después de menos de año de su compra y no le ha pasado nada me gustaría solucionarlo por lo demás es una torre muy aconsejable,Positivo
se puede utilizar en distintos ámbitos,Positivo
esperaba más perfume y más duración,Negativo
me ha encantado los personajes encandilan y convencen el ambiente mola y es una historia cercana la historia es corta pero entretenida y hay de todo un punto y por el que no le he dado todas las estrellas es que muy recomendable para leer y para adentrarse en el mundo militar,Positivo
se rompe fácilmente de los seis se rompieron dos,Negativo
es bonito buena calidad precio,Positivo
las he comprado para llevar en el bolso ocupan poco espacio son útiles para cualquier compra media y se abren y pliegan fácilmente variedad de estampados buena compra,Positivo
la verdad que el vehículo rueda muy bien por todo tipo de terreno y va bien el problema es que la batería no dura ni diez minutos esto hace que al final el producto sea malo,Positivo
el irrigador está bien para el precio que tiene es bastante completo pero si lo comparo con el waterpik q tenia antes la presión no es suficiente,Positivo
para pequeños usos no esperes un super aspirador,Positivo
manos libres de oficina,Positivo
no he recibido el producto,Negativo
lo pedí el de febrero y aún no me ha llegado lo curioso es que amazon me pide que opine con la experiencia de la compra porque ya lo tenía que haber recibido,Negativo
las bolsas son muy pequeñas con una medida que no es acorde a la descripción las costuras cada una a su aire valen para cosas pequeñas y de color bien muy rápida la entrega,Negativo
bonito diseño útil y práctico me hubiera gustado que tuviera un recoveco para recojer el cable,Positivo
sirve para calcetines de ciertos tejidos calcetines finos pero no para calcetines gruesos,Negativo
embalado perfecto y llegada en fecha,Positivo
no esta mal pero los enganches flojitos comoda no se nota mucho el peso de la cámara y puedes aceder a ella rapidamente,Positivo
me parece algo grande en comparación al grifo anterior es muy bonito de brillo espejo el agua cae en cascada perfecta si se abre demasiado llega a salpicar por lo que se ahorra agua con este tipo de grifo el funcionamiento del mismo es muy suave la instalación es sencilla y viene bien explicado aunque sólo en inglés y alemán lo que más nos costó fue desinstalar el grifo antiguo una vez hecho esto todo muy sencillo hay que llevar cuidado para no llenarlo de huellas pues enseguida se ven en este tipo de acabado por el momento muy contenta creo que durará muchos años,Positivo
muy buen producto transparente y muy resistente al principio tiene un olor muy fuerte pero en un rato se va lleva el acuario montado meses y ningún problema quizá demasiado caro,Positivo
devolví la primera en agosto en celeritas porque no funcionaba bien y de momento la segunda va perfectamente,Positivo
